return_id,credit_note_number,order_id,order_line_id,outlet_id,product_id,return_date,return_qty,qty_uom,return_reason_code,credit_note_value_inr,approved_by,approval_date,disposition,status
196,CN0000196,48860,298823,442,213,2025-12-05,34.0,EACH,RT01_NEAR_EXPIRY,65.82,RSM,,RESTOCK,APPROVED
197,CN0000197,60431,369602,626,300,2026-02-17,2.0,CASE,RT01_NEAR_EXPIRY,598.88,RSM,,SCRAP,APPROVED
198,CN0000198,7217,44229,129,90,2025-03-08,100.0,EACH,RT05_OVERSUPPLY,116.74,RSM,,RESTOCK,APPROVED
199,CN0000199,39679,242475,368,137,2025-09-22,43.0,EACH,RT01_NEAR_EXPIRY,34.24,RSM,,SCRAP,APPROVED
200,CN0000200,21658,132837,569,189,2025-05-31,5.0,CASE,RT01_NEAR_EXPIRY,625.66,ASM,,RESTOCK,APPROVED
201,CN0000201,28654,175512,445,232,2025-07-13,5.0,CASE,RT01_NEAR_EXPIRY,860.5,AUTO,,SCRAP,APPROVED
202,CN0000202,65304,399450,64,78,2026-03-21,1.0,CASE,RT02_DAMAGE_TRANSIT,229.56,AUTO,,SCRAP,APPROVED
203,CN0000203,34220,209288,266,1,2025-08-30,3.0,CASE,RT03_WRONG_SKU,2072.21,AUTO,,SCRAP,PENDING
204,CN0000204,36985,225918,60,267,2025-09-23,10.0,CASE,RT03_WRONG_SKU,34.64,RSM,,SCRAP,APPROVED
205,CN0000205,50019,305737,202,259,2025-12-20,1.0,CASE,RT02_DAMAGE_TRANSIT,2592.22,ASM,,RESTOCK,APPROVED
206,CN0000206,23005,141089,661,293,2025-06-28,89.0,EACH,RT01_NEAR_EXPIRY,10.62,RSM,,SCRAP,APPROVED
207,CN0000207,35331,215924,211,50,2025-09-17,6.0,EACH,RT02_DAMAGE_TRANSIT,95.41,RSM,,SCRAP,APPROVED
208,CN0000208,32470,198569,102,89,2025-08-10,1.0,CASE,RT05_OVERSUPPLY,88.59,ASM,,SCRAP,PENDING
209,CN0000209,13074,80351,267,334,2025-04-18,75.0,EACH,RT04_QUALITY,52.58,ASM,,SCRAP,REJECTED
210,CN0000210,66624,407451,32,196,2026-03-19,1.0,CASE,RT02_DAMAGE_TRANSIT,1520.75,RSM,,SCRAP,APPROVED
211,CN0000211,36553,223386,38,285,2025-09-23,1.0,CASE,RT01_NEAR_EXPIRY,557.66,ASM,,RESTOCK,APPROVED
212,CN0000212,23179,142140,558,141,2025-06-13,1.0,CASE,RT02_DAMAGE_TRANSIT,469.56,RSM,,SCRAP,REJECTED
213,CN0000213,1912,11745,601,78,2025-01-21,1.0,CASE,RT05_OVERSUPPLY,926.41,AUTO,,SCRAP,PENDING
214,CN0000214,47842,292494,698,261,2025-11-17,2.0,CASE,RT04_QUALITY,1418.82,AUTO,,SCRAP,APPROVED
215,CN0000215,36888,225361,193,278,2025-09-13,8.0,CASE,RT01_NEAR_EXPIRY,599.57,ASM,,RESTOCK,APPROVED
216,CN0000216,30656,187641,431,71,2025-07-23,-1.0,CASE,RT05_OVERSUPPLY,796.22,RSM,,SCRAP,PENDING
217,CN0000217,72069,440761,607,16,2026-04-20,1.0,CASE,RT01_NEAR_EXPIRY,844.11,AUTO,,SCRAP,APPROVED
218,CN0000218,25971,159232,705,283,2025-07-18,2.0,CASE,RT02_DAMAGE_TRANSIT,720.26,AUTO,,RESTOCK,APPROVED
219,CN0000219,2395,14876,360,101,2025-02-13,17.0,EACH,RT01_NEAR_EXPIRY,89.01,ASM,,SCRAP,APPROVED
220,CN0000220,65571,401038,482,160,2026-03-27,2.0,CASE,RT03_WRONG_SKU,1658.8,AUTO,,VENDOR_RECOVERY,APPROVED
221,CN0000221,4985,30503,9,333,2025-02-10,1.0,CASE,RT01_NEAR_EXPIRY,1710.36,AUTO,,RESTOCK,REJECTED
222,CN0000222,37885,231341,311,167,2025-09-27,3.0,CASE,RT01_NEAR_EXPIRY,1920.62,RSM,,SCRAP,APPROVED
223,CN0000223,69066,422420,175,274,2026-04-03,1.0,CASE,RT03_WRONG_SKU,2623.27,ASM,,SCRAP,REJECTED
224,CN0000224,82362,503586,526,206,2026-07-12,1.0,CASE,RT05_OVERSUPPLY,225.68,AUTO,,RESTOCK,PENDING
225,CN0000225,43832,268242,66,200,2025-11-12,1.0,CASE,RT05_OVERSUPPLY,1410.48,RSM,,SCRAP,APPROVED
226,CN0000226,3552,21988,52,230,2025-02-11,3.0,CASE,RT06_COLD_CHAIN_BREACH,594.74,AUTO,,RESTOCK,PENDING
227,CN0000227,3020,18682,8,97,2025-01-22,1.0,CASE,RT02_DAMAGE_TRANSIT,828.17,RSM,,SCRAP,PENDING
228,CN0000228,9529,58717,455,275,2025-03-18,1.0,CASE,RT01_NEAR_EXPIRY,1622.64,ASM,,SCRAP,APPROVED
229,CN0000229,231,1386,558,113,2025-01-19,55.0,EACH,RT01_NEAR_EXPIRY,12.19,AUTO,,RESTOCK,REJECTED
230,CN0000230,59119,361356,236,135,2026-01-24,1.0,CASE,RT05_OVERSUPPLY,1038.03,AUTO,,SCRAP,REJECTED
231,CN0000231,81949,501013,721,158,2026-07-01,-1.0,EACH,RT01_NEAR_EXPIRY,6.15,AUTO,,SCRAP,REJECTED
232,CN0000232,45367,277435,589,18,2025-10-27,1.0,CASE,RT01_NEAR_EXPIRY,680.77,ASM,,RESTOCK,PENDING
233,CN0000233,59672,364901,118,12,2026-02-17,2.0,CASE,RT05_OVERSUPPLY,787.0,AUTO,,SCRAP,REJECTED
234,CN0000234,892,5475,272,288,2025-01-10,7.0,CASE,RT01_NEAR_EXPIRY,532.57,AUTO,,RESTOCK,PENDING
235,CN0000235,48781,298316,544,91,2025-12-14,-1.0,EACH,RT05_OVERSUPPLY,25.15,AUTO,,SCRAP,APPROVED
236,CN0000236,77668,474608,303,244,2026-05-25,9.0,CASE,RT05_OVERSUPPLY,254.94,RSM,,RESTOCK,APPROVED
237,CN0000237,52,318,10,70,2025-01-19,3.0,CASE,RT02_DAMAGE_TRANSIT,3244.64,RSM,,SCRAP,APPROVED
238,CN0000238,63982,391410,569,304,2026-02-26,2.0,CASE,RT02_DAMAGE_TRANSIT,1319.99,RSM,,VENDOR_RECOVERY,APPROVED
239,CN0000239,6309,38633,256,322,2025-03-12,-1.0,CASE,RT05_OVERSUPPLY,293.16,AUTO,,SCRAP,APPROVED
240,CN0000240,43633,266986,295,80,2025-10-15,122.0,EACH,RT06_COLD_CHAIN_BREACH,23.41,RSM,,VENDOR_RECOVERY,APPROVED
241,CN0000241,305,1856,668,223,2025-01-12,4.0,CASE,RT01_NEAR_EXPIRY,2376.03,RSM,,VENDOR_RECOVERY,REJECTED
242,CN0000242,17944,110010,290,250,2025-05-03,91.0,EACH,RT03_WRONG_SKU,83.21,AUTO,,SCRAP,APPROVED
243,CN0000243,63496,388389,275,287,2026-03-03,1.0,CASE,RT04_QUALITY,192.15,ASM,,SCRAP,APPROVED
244,CN0000244,54973,335886,493,178,2026-01-10,54.0,EACH,RT05_OVERSUPPLY,75.93,AUTO,,SCRAP,APPROVED
245,CN0000245,14225,87451,429,218,2025-04-16,8.0,CASE,RT05_OVERSUPPLY,1230.53,AUTO,,VENDOR_RECOVERY,APPROVED
246,CN0000246,40590,248014,308,114,2025-10-11,4.0,CASE,RT02_DAMAGE_TRANSIT,642.75,RSM,,SCRAP,APPROVED
247,CN0000247,40378,246713,93,288,2025-10-11,52.0,EACH,RT03_WRONG_SKU,39.76,AUTO,,SCRAP,APPROVED
248,CN0000248,40615,248191,663,129,2025-10-16,9.0,EACH,RT01_NEAR_EXPIRY,22.41,ASM,,SCRAP,REJECTED
249,CN0000249,39983,244418,507,64,2025-10-15,1.0,CASE,RT02_DAMAGE_TRANSIT,567.94,RSM,,RESTOCK,PENDING
250,CN0000250,16897,103665,262,158,2025-05-01,2.0,EACH,RT01_NEAR_EXPIRY,3.01,AUTO,,RESTOCK,PENDING
251,CN0000251,27648,169471,51,105,2025-07-29,1.0,CASE,RT05_OVERSUPPLY,141.01,AUTO,,VENDOR_RECOVERY,REJECTED
252,CN0000252,35676,218058,64,332,2025-09-12,1.0,CASE,RT06_COLD_CHAIN_BREACH,1783.09,ASM,,SCRAP,APPROVED
253,CN0000253,8861,54598,722,297,2025-03-29,1.0,CASE,RT01_NEAR_EXPIRY,264.88,AUTO,,SCRAP,APPROVED
254,CN0000254,67882,415022,129,140,2026-04-15,9.0,CASE,RT03_WRONG_SKU,498.99,ASM,,SCRAP,APPROVED
255,CN0000255,48945,299306,165,63,2025-12-10,81.0,EACH,RT06_COLD_CHAIN_BREACH,121.29,AUTO,,SCRAP,APPROVED
256,CN0000256,18283,112150,688,87,2025-05-29,1.0,CASE,RT05_OVERSUPPLY,1466.32,RSM,,RESTOCK,APPROVED
257,CN0000257,13011,79962,24,250,2025-04-18,8.0,EACH,RT04_QUALITY,86.96,RSM,,SCRAP,REJECTED
258,CN0000258,51880,317136,663,254,2025-12-16,1.0,CASE,RT01_NEAR_EXPIRY,102.41,RSM,,SCRAP,APPROVED
259,CN0000259,62385,381467,187,328,2026-02-24,1.0,CASE,RT01_NEAR_EXPIRY,608.31,AUTO,,RESTOCK,REJECTED
260,CN0000260,42938,262758,85,139,2025-10-27,5.0,CASE,RT01_NEAR_EXPIRY,1076.32,AUTO,,SCRAP,PENDING
261,CN0000261,25373,155646,308,272,2025-06-24,4.0,CASE,RT03_WRONG_SKU,121.33,AUTO,,SCRAP,APPROVED
262,CN0000262,78951,482589,65,161,2026-06-25,2.0,CASE,RT05_OVERSUPPLY,85.93,RSM,,SCRAP,PENDING
263,CN0000263,62800,384083,668,241,2026-02-23,4.0,CASE,RT02_DAMAGE_TRANSIT,74.43,RSM,,SCRAP,REJECTED
264,CN0000264,62848,384354,377,256,2026-03-02,1.0,CASE,RT02_DAMAGE_TRANSIT,786.05,ASM,,SCRAP,PENDING
265,CN0000265,81466,498060,387,217,2026-06-23,1.0,CASE,RT05_OVERSUPPLY,244.34,RSM,,VENDOR_RECOVERY,PENDING
266,CN0000266,37737,230448,455,3,2025-09-09,1.0,EACH,RT01_NEAR_EXPIRY,128.58,AUTO,,VENDOR_RECOVERY,REJECTED
267,CN0000267,2007,12340,147,328,2025-01-15,1.0,CASE,RT05_OVERSUPPLY,454.96,ASM,,RESTOCK,REJECTED
268,CN0000268,65751,402111,580,137,2026-03-28,1.0,CASE,RT01_NEAR_EXPIRY,220.84,ASM,,VENDOR_RECOVERY,REJECTED
269,CN0000269,42836,262085,195,276,2025-10-11,1.0,CASE,RT01_NEAR_EXPIRY,2533.71,ASM,,RESTOCK,APPROVED
270,CN0000270,35937,219602,364,243,2025-09-07,120.0,EACH,RT01_NEAR_EXPIRY,26.17,ASM,,SCRAP,REJECTED
271,CN0000271,51348,313867,99,2,2025-12-25,-24.0,EACH,RT01_NEAR_EXPIRY,101.11,RSM,,SCRAP,APPROVED
272,CN0000272,27900,170980,451,319,2025-08-01,1.0,CASE,RT05_OVERSUPPLY,2296.1,ASM,,VENDOR_RECOVERY,PENDING
273,CN0000273,34042,208319,373,185,2025-09-07,1.0,CASE,RT02_DAMAGE_TRANSIT,1698.12,AUTO,,SCRAP,APPROVED
274,CN0000274,77837,475621,57,110,2026-05-29,4.0,CASE,RT02_DAMAGE_TRANSIT,778.72,RSM,,SCRAP,PENDING
275,CN0000275,12604,77566,566,288,2025-03-28,2.0,CASE,RT04_QUALITY,782.65,ASM,,SCRAP,APPROVED
276,CN0000276,7807,47864,713,218,2025-02-27,1.0,CASE,RT01_NEAR_EXPIRY,1708.09,RSM,,RESTOCK,APPROVED
277,CN0000277,60511,370093,694,257,2026-02-03,1.0,CASE,RT02_DAMAGE_TRANSIT,1580.07,ASM,,RESTOCK,APPROVED
278,CN0000278,67566,413098,109,143,2026-03-27,1.0,CASE,RT01_NEAR_EXPIRY,209.82,RSM,,SCRAP,REJECTED
279,CN0000279,5042,30843,461,6,2025-02-25,-1.0,CASE,RT02_DAMAGE_TRANSIT,371.36,ASM,,SCRAP,APPROVED
280,CN0000280,61225,374323,670,230,2026-02-18,1.0,CASE,RT05_OVERSUPPLY,673.58,AUTO,,SCRAP,PENDING
281,CN0000281,67033,409943,612,316,2026-03-21,5.0,CASE,RT04_QUALITY,235.54,ASM,,SCRAP,REJECTED
282,CN0000282,40812,249337,273,84,2025-09-30,1.0,CASE,RT01_NEAR_EXPIRY,77.3,AUTO,,SCRAP,REJECTED
283,CN0000283,29942,183309,6,21,2025-08-08,1.0,CASE,RT01_NEAR_EXPIRY,560.49,ASM,,RESTOCK,APPROVED
284,CN0000284,70135,428818,498,289,2026-04-13,113.0,EACH,RT01_NEAR_EXPIRY,35.66,ASM,,RESTOCK,APPROVED
285,CN0000285,47458,290223,134,36,2025-11-21,2.0,CASE,RT05_OVERSUPPLY,117.1,RSM,,SCRAP,APPROVED
286,CN0000286,50429,308097,79,277,2025-12-02,1.0,CASE,RT01_NEAR_EXPIRY,919.04,AUTO,,VENDOR_RECOVERY,REJECTED
287,CN0000287,78610,480506,251,45,2026-06-08,4.0,CASE,RT01_NEAR_EXPIRY,1019.41,AUTO,,VENDOR_RECOVERY,PENDING
288,CN0000288,21231,130289,344,317,2025-05-21,10.0,CASE,RT03_WRONG_SKU,276.92,RSM,,SCRAP,PENDING
289,CN0000289,28385,173918,378,315,2025-07-23,8.0,CASE,RT03_WRONG_SKU,596.7,RSM,,SCRAP,APPROVED
290,CN0000290,6579,40316,441,114,2025-03-03,188.0,EACH,RT03_WRONG_SKU,39.32,AUTO,,VENDOR_RECOVERY,APPROVED
291,CN0000291,77711,474850,597,137,2026-06-14,8.0,CASE,RT05_OVERSUPPLY,249.39,RSM,,SCRAP,PENDING
292,CN0000292,36359,222166,76,65,2025-09-23,2.0,CASE,RT04_QUALITY,52.34,ASM,,SCRAP,APPROVED
293,CN0000293,80638,493070,394,87,2026-07-02,5.0,CASE,RT01_NEAR_EXPIRY,1668.31,RSM,,VENDOR_RECOVERY,APPROVED
294,CN0000294,46958,287145,492,218,2025-11-30,3.0,CASE,RT01_NEAR_EXPIRY,1654.0,ASM,,SCRAP,APPROVED
295,CN0000295,71045,434470,180,287,2026-04-23,2.0,CASE,RT02_DAMAGE_TRANSIT,109.87,AUTO,,SCRAP,APPROVED
296,CN0000296,14352,88210,326,316,2025-04-26,-4.0,CASE,RT04_QUALITY,1248.22,ASM,,SCRAP,REJECTED
297,CN0000297,70901,433593,393,139,2026-04-24,3.0,CASE,RT06_COLD_CHAIN_BREACH,543.57,AUTO,,RESTOCK,REJECTED
298,CN0000298,11440,70553,502,137,2025-04-14,5.0,CASE,RT01_NEAR_EXPIRY,303.84,ASM,,RESTOCK,APPROVED
299,CN0000299,10111,62343,703,264,2025-03-10,2.0,CASE,RT04_QUALITY,104.96,RSM,,VENDOR_RECOVERY,REJECTED
300,CN0000300,34166,208974,8,341,2025-09-01,4.0,CASE,RT01_NEAR_EXPIRY,298.87,AUTO,,RESTOCK,APPROVED
301,CN0000301,52226,319226,485,195,2025-12-29,3.0,CASE,RT01_NEAR_EXPIRY,366.83,ASM,,SCRAP,APPROVED
302,CN0000302,20722,127198,477,135,2025-05-28,6.0,CASE,RT05_OVERSUPPLY,1072.29,AUTO,,SCRAP,APPROVED
303,CN0000303,52964,323571,656,145,2025-12-16,8.0,CASE,RT03_WRONG_SKU,98.46,ASM,,SCRAP,PENDING
304,CN0000304,16989,104196,59,64,2025-05-19,-7.0,CASE,RT01_NEAR_EXPIRY,620.11,ASM,,RESTOCK,APPROVED
305,CN0000305,23383,143380,96,76,2025-06-16,-1.0,CASE,RT02_DAMAGE_TRANSIT,769.64,RSM,,RESTOCK,APPROVED
306,CN0000306,82927,506893,217,93,2026-07-22,71.0,EACH,RT01_NEAR_EXPIRY,53.57,RSM,,SCRAP,PENDING
307,CN0000307,58979,360519,563,80,2026-01-31,7.0,CASE,RT01_NEAR_EXPIRY,236.69,ASM,,SCRAP,REJECTED
308,CN0000308,78068,477124,133,209,2026-06-14,1.0,CASE,RT05_OVERSUPPLY,1087.15,AUTO,,VENDOR_RECOVERY,PENDING
309,CN0000309,6610,40502,710,222,2025-02-25,-3.0,CASE,RT03_WRONG_SKU,2529.67,ASM,,SCRAP,APPROVED
310,CN0000310,69570,425402,226,296,2026-04-08,1.0,CASE,RT05_OVERSUPPLY,916.05,ASM,,RESTOCK,PENDING
311,CN0000311,3767,23160,624,302,2025-02-10,1.0,CASE,RT01_NEAR_EXPIRY,222.71,AUTO,,SCRAP,APPROVED
312,CN0000312,73625,450080,515,158,2026-05-10,-37.0,EACH,RT04_QUALITY,2.94,AUTO,,RESTOCK,APPROVED
313,CN0000313,11565,71254,478,41,2025-03-23,1.0,CASE,RT01_NEAR_EXPIRY,582.84,ASM,,SCRAP,PENDING
314,CN0000314,26704,163750,107,177,2025-07-02,1.0,CASE,RT01_NEAR_EXPIRY,1669.68,ASM,,SCRAP,REJECTED
315,CN0000315,564,3525,545,270,2025-01-31,78.0,EACH,RT05_OVERSUPPLY,37.73,RSM,,VENDOR_RECOVERY,APPROVED
316,CN0000316,52221,319197,683,313,2025-12-30,1.0,CASE,RT05_OVERSUPPLY,54.17,RSM,,RESTOCK,PENDING
317,CN0000317,2333,14437,27,209,2025-02-01,2.0,CASE,RT05_OVERSUPPLY,558.83,RSM,,SCRAP,REJECTED
318,CN0000318,70759,432708,372,122,2026-04-27,7.0,CASE,RT02_DAMAGE_TRANSIT,100.06,AUTO,,SCRAP,APPROVED
319,CN0000319,18383,112786,251,156,2025-05-27,1.0,CASE,RT01_NEAR_EXPIRY,487.32,AUTO,,SCRAP,APPROVED
320,CN0000320,70058,428308,122,6,2026-05-01,-2.0,CASE,RT01_NEAR_EXPIRY,312.06,RSM,,SCRAP,REJECTED
321,CN0000321,1751,10687,122,14,2025-01-31,3.0,CASE,RT05_OVERSUPPLY,272.21,RSM,,SCRAP,APPROVED
322,CN0000322,75226,459653,350,286,2026-05-22,2.0,CASE,RT06_COLD_CHAIN_BREACH,803.23,ASM,,RESTOCK,APPROVED
323,CN0000323,50752,310070,690,202,2025-12-12,-36.0,EACH,RT04_QUALITY,47.83,AUTO,,RESTOCK,APPROVED
324,CN0000324,74238,453753,461,303,2026-05-03,3.0,CASE,RT02_DAMAGE_TRANSIT,670.71,ASM,,SCRAP,PENDING
325,CN0000325,9516,58643,37,296,2025-04-02,17.0,EACH,RT02_DAMAGE_TRANSIT,49.08,ASM,,VENDOR_RECOVERY,APPROVED
326,CN0000326,58616,358421,73,305,2026-01-31,2.0,CASE,RT02_DAMAGE_TRANSIT,849.5,AUTO,,SCRAP,PENDING
327,CN0000327,21997,134808,39,30,2025-06-02,7.0,CASE,RT04_QUALITY,644.25,ASM,,SCRAP,APPROVED
328,CN0000328,24772,151958,547,23,2025-07-07,6.0,CASE,RT01_NEAR_EXPIRY,68.63,ASM,,SCRAP,APPROVED
329,CN0000329,32478,198619,527,44,2025-08-02,1.0,CASE,RT03_WRONG_SKU,221.46,ASM,,RESTOCK,APPROVED
330,CN0000330,48407,295925,561,314,2025-11-14,-1.0,CASE,RT06_COLD_CHAIN_BREACH,3118.79,ASM,,SCRAP,PENDING
331,CN0000331,5562,34012,362,137,2025-02-15,3.0,CASE,RT03_WRONG_SKU,82.47,ASM,,VENDOR_RECOVERY,REJECTED
332,CN0000332,76519,467635,455,37,2026-06-06,2.0,CASE,RT01_NEAR_EXPIRY,1132.27,ASM,,RESTOCK,PENDING
333,CN0000333,8811,54253,296,117,2025-03-11,26.0,EACH,RT05_OVERSUPPLY,14.43,ASM,,SCRAP,APPROVED
334,CN0000334,38263,233715,473,56,2025-09-17,1.0,CASE,RT02_DAMAGE_TRANSIT,457.32,AUTO,,RESTOCK,APPROVED
335,CN0000335,55531,339328,157,93,2026-01-22,1.0,CASE,RT06_COLD_CHAIN_BREACH,462.96,AUTO,,SCRAP,REJECTED
336,CN0000336,59718,365254,678,87,2026-02-01,6.0,CASE,RT04_QUALITY,971.55,RSM,,SCRAP,REJECTED
337,CN0000337,51959,317592,673,31,2026-01-03,1.0,CASE,RT03_WRONG_SKU,796.73,ASM,,SCRAP,REJECTED
338,CN0000338,10871,67007,438,124,2025-03-15,-1.0,CASE,RT01_NEAR_EXPIRY,500.84,RSM,,VENDOR_RECOVERY,PENDING
339,CN0000339,42057,257166,11,150,2025-10-04,122.0,EACH,RT05_OVERSUPPLY,47.74,ASM,,RESTOCK,PENDING
340,CN0000340,18834,115553,453,328,2025-05-29,-1.0,CASE,RT03_WRONG_SKU,100.24,ASM,,SCRAP,REJECTED
341,CN0000341,15650,96101,561,200,2025-04-17,4.0,CASE,RT01_NEAR_EXPIRY,1654.99,AUTO,,SCRAP,REJECTED
342,CN0000342,80364,491312,652,95,2026-07-02,3.0,CASE,RT01_NEAR_EXPIRY,248.52,RSM,,SCRAP,APPROVED
343,CN0000343,55596,339754,23,159,2026-01-08,1.0,CASE,RT03_WRONG_SKU,995.66,AUTO,,SCRAP,PENDING
344,CN0000344,49846,304748,22,160,2025-12-03,2.0,CASE,RT03_WRONG_SKU,835.48,RSM,,RESTOCK,PENDING
345,CN0000345,41923,256346,66,264,2025-10-22,4.0,EACH,RT02_DAMAGE_TRANSIT,22.47,AUTO,,SCRAP,APPROVED
346,CN0000346,40603,248099,524,92,2025-10-21,-6.0,EACH,RT02_DAMAGE_TRANSIT,50.79,RSM,,RESTOCK,APPROVED
347,CN0000347,5032,30778,80,294,2025-02-04,-6.0,CASE,RT05_OVERSUPPLY,3138.32,RSM,,SCRAP,APPROVED
348,CN0000348,78445,479504,63,196,2026-05-31,1.0,CASE,RT04_QUALITY,2401.41,AUTO,,RESTOCK,PENDING
349,CN0000349,48768,298224,420,293,2025-11-25,163.0,EACH,RT05_OVERSUPPLY,10.6,ASM,,RESTOCK,APPROVED
350,CN0000350,57622,352468,664,339,2026-01-31,47.0,EACH,RT01_NEAR_EXPIRY,43.54,AUTO,,SCRAP,APPROVED
351,CN0000351,49824,304595,540,242,2025-11-29,23.0,EACH,RT01_NEAR_EXPIRY,73.2,AUTO,,RESTOCK,PENDING
352,CN0000352,21400,131268,77,338,2025-06-13,1.0,CASE,RT02_DAMAGE_TRANSIT,358.98,RSM,,SCRAP,APPROVED
353,CN0000353,51500,314806,374,114,2025-12-19,1.0,CASE,RT01_NEAR_EXPIRY,763.51,RSM,,VENDOR_RECOVERY,APPROVED
354,CN0000354,15695,96382,688,211,2025-05-04,7.0,CASE,RT05_OVERSUPPLY,28.32,AUTO,,VENDOR_RECOVERY,PENDING
355,CN0000355,66068,403977,84,74,2026-03-26,-25.0,EACH,RT01_NEAR_EXPIRY,68.24,RSM,,SCRAP,PENDING
356,CN0000356,33174,203090,668,146,2025-08-19,2.0,CASE,RT01_NEAR_EXPIRY,799.13,ASM,,SCRAP,REJECTED
357,CN0000357,34336,209964,366,24,2025-08-15,4.0,CASE,RT02_DAMAGE_TRANSIT,129.16,RSM,,VENDOR_RECOVERY,APPROVED
358,CN0000358,21086,129443,123,237,2025-06-13,89.0,EACH,RT05_OVERSUPPLY,28.23,ASM,,SCRAP,PENDING
359,CN0000359,54615,333609,657,14,2026-01-06,2.0,CASE,RT02_DAMAGE_TRANSIT,104.72,AUTO,,RESTOCK,PENDING
360,CN0000360,66936,409327,426,46,2026-04-11,1.0,CASE,RT02_DAMAGE_TRANSIT,617.3,AUTO,,SCRAP,APPROVED
361,CN0000361,46398,283687,255,183,2025-11-17,5.0,CASE,RT02_DAMAGE_TRANSIT,275.73,ASM,,RESTOCK,REJECTED
362,CN0000362,44073,269730,234,139,2025-11-08,4.0,EACH,RT02_DAMAGE_TRANSIT,55.1,AUTO,,SCRAP,APPROVED
363,CN0000363,51062,312008,187,128,2025-12-29,1.0,CASE,RT05_OVERSUPPLY,2491.57,AUTO,,SCRAP,PENDING
364,CN0000364,2140,13180,43,106,2025-01-19,1.0,CASE,RT04_QUALITY,761.7,RSM,,SCRAP,APPROVED
365,CN0000365,44347,271350,568,105,2025-10-23,1.0,CASE,RT01_NEAR_EXPIRY,134.12,RSM,,SCRAP,REJECTED
366,CN0000366,1189,7318,533,291,2025-01-12,1.0,CASE,RT01_NEAR_EXPIRY,266.69,AUTO,,RESTOCK,REJECTED
367,CN0000367,83093,507914,610,266,2026-07-21,107.0,EACH,RT05_OVERSUPPLY,17.95,AUTO,,SCRAP,APPROVED
368,CN0000368,72063,440728,355,184,2026-04-24,24.0,EACH,RT01_NEAR_EXPIRY,7.59,AUTO,,SCRAP,REJECTED
369,CN0000369,17392,106622,19,7,2025-05-20,7.0,EACH,RT02_DAMAGE_TRANSIT,83.55,ASM,,RESTOCK,APPROVED
370,CN0000370,66783,408424,57,202,2026-03-26,1.0,CASE,RT02_DAMAGE_TRANSIT,1603.5,AUTO,,SCRAP,PENDING
371,CN0000371,60063,367320,496,201,2026-02-21,1.0,CASE,RT02_DAMAGE_TRANSIT,107.55,ASM,,RESTOCK,APPROVED
372,CN0000372,5172,31649,64,190,2025-03-03,4.0,CASE,RT06_COLD_CHAIN_BREACH,791.4,ASM,,VENDOR_RECOVERY,PENDING
373,CN0000373,67547,412973,639,169,2026-04-12,1.0,CASE,RT01_NEAR_EXPIRY,473.96,RSM,,SCRAP,APPROVED
374,CN0000374,16067,98641,515,120,2025-04-21,38.0,EACH,RT03_WRONG_SKU,69.52,AUTO,,SCRAP,REJECTED
375,CN0000375,57797,353516,614,48,2026-02-03,1.0,CASE,RT01_NEAR_EXPIRY,149.58,RSM,,RESTOCK,APPROVED
376,CN0000376,30621,187417,170,49,2025-08-05,1.0,CASE,RT02_DAMAGE_TRANSIT,1063.7,ASM,,RESTOCK,APPROVED
377,CN0000377,80376,491387,117,252,2026-06-12,1.0,CASE,RT01_NEAR_EXPIRY,1044.25,ASM,,RESTOCK,PENDING
378,CN0000378,49865,304860,575,23,2025-11-25,5.0,CASE,RT02_DAMAGE_TRANSIT,64.0,AUTO,,SCRAP,PENDING
379,CN0000379,61080,373463,645,298,2026-02-07,5.0,CASE,RT03_WRONG_SKU,282.4,ASM,,SCRAP,PENDING
380,CN0000380,51964,317654,722,34,2025-12-17,1.0,CASE,RT01_NEAR_EXPIRY,1160.56,ASM,,RESTOCK,PENDING
381,CN0000381,61873,378315,263,41,2026-03-04,11.0,CASE,RT05_OVERSUPPLY,360.97,ASM,,VENDOR_RECOVERY,APPROVED
382,CN0000382,37756,230611,459,63,2025-09-17,5.0,CASE,RT01_NEAR_EXPIRY,648.16,ASM,,SCRAP,APPROVED
383,CN0000383,12962,79668,130,76,2025-04-06,3.0,CASE,RT01_NEAR_EXPIRY,989.8,RSM,,SCRAP,PENDING
384,CN0000384,20256,124293,418,302,2025-05-21,1.0,CASE,RT02_DAMAGE_TRANSIT,60.8,ASM,,RESTOCK,PENDING
385,CN0000385,41125,251195,181,102,2025-10-06,1.0,CASE,RT01_NEAR_EXPIRY,1035.82,RSM,,SCRAP,PENDING
386,CN0000386,3318,20539,433,326,2025-02-10,1.0,CASE,RT01_NEAR_EXPIRY,426.48,AUTO,,SCRAP,PENDING
387,CN0000387,1727,10546,286,331,2025-02-05,1.0,CASE,RT01_NEAR_EXPIRY,3425.73,AUTO,,SCRAP,REJECTED
388,CN0000388,67414,412166,142,327,2026-04-13,1.0,CASE,RT06_COLD_CHAIN_BREACH,3499.56,AUTO,,SCRAP,APPROVED
389,CN0000389,76488,467452,476,41,2026-05-19,1.0,CASE,RT01_NEAR_EXPIRY,687.96,RSM,,RESTOCK,APPROVED
390,CN0000390,31634,193524,43,174,2025-08-03,1.0,CASE,RT01_NEAR_EXPIRY,694.07,RSM,,SCRAP,APPROVED
391,CN0000391,903,5549,191,242,2025-01-25,4.0,CASE,RT02_DAMAGE_TRANSIT,1116.84,RSM,,SCRAP,PENDING
